player_id,game_id,shots,goals,fo,fo_wins,takeaways,giveaways,name,team,pos
8475807,2019020162,2,0,0,0,0.0,1.0,J. Nordstrom,BOS,LW
8476907,2019020162,0,0,0,0,1.0,0.0,M. MacEachern,STL,LW
8478075,2019020162,3,1,0,0,0.0,0.0,A. Bjork,BOS,LW
8478104,2019020162,0,0,0,0,0.0,1.0,S. Blais,STL,LW
8473419,2019020179,5,0,2,0,0.0,1.0,B. Marchand,BOS,LW
8475169,2019020179,2,0,1,1,0.0,2.0,E. Kane,SJS,LW
8475834,2019020179,1,0,0,0,0.0,0.0,M. Sorensen,SJS,LW
8478075,2019020179,1,0,0,0,1.0,0.0,A. Bjork,BOS,LW
8478498,2019020179,3,0,0,0,0.0,0.0,J. DeBrusk,BOS,LW
8471707,2019020184,3,0,0,0,0.0,0.0,J. Neal,EDM,LW
8471794,2019020184,1,0,0,0,0.0,1.0,D. Helm,DET,LW
8476430,2019020184,1,0,0,0,0.0,0.0,T. Jurco,EDM,LW
8476915,2019020184,3,0,0,0,0.0,0.0,J. Khaira,EDM,LW
8476960,2019020184,2,0,1,1,2.0,2.0,A. Athanasiou,DET,LW
8477454,2019020184,0,0,1,1,0.0,1.0,A. Erne,DET,LW
8477455,2019020184,2,0,10,3,0.0,0.0,J. de la Rose,DET,LW
8477479,2019020184,0,0,0,0,0.0,1.0,T. Bertuzzi,DET,LW
8481433,2019020184,1,0,0,0,0.0,0.0,T. Hirose,DET,LW
8475766,2019020185,0,0,1,0,1.0,2.0,A. Watson,NSH,LW
8476438,2019020185,1,0,0,0,0.0,0.0,B. Saad,CHI,LW
8477330,2019020185,0,0,0,0,0.0,1.0,D. Kubalik,CHI,LW
8478042,2019020185,4,0,0,0,0.0,0.0,V. Arvidsson,NSH,LW
8474038,2019020192,1,0,0,0,0.0,0.0,P. Byron,MTL,LW
8475193,2019020192,1,0,1,1,0.0,1.0,T. Tatar,MTL,LW
8476994,2019020192,1,0,1,0,2.0,0.0,V. Hinostroza,ARI,LW
8477476,2019020192,1,0,1,1,0.0,0.0,A. Lehkonen,MTL,LW
8477494,2019020192,3,1,1,0,1.0,2.0,J. Drouin,MTL,LW
8477503,2019020192,2,0,12,3,1.0,2.0,M. Domi,MTL,LW
8478474,2019020192,1,0,0,0,1.0,1.0,L. Crouse,ARI,LW
8475160,2019020193,2,0,0,0,0.0,0.0,K. Clifford,LAK,LW
8476410,2019020193,2,0,2,2,0.0,0.0,J. Leivo,VAN,LW
8476871,2019020193,4,0,0,0,0.0,0.0,T. Pearson,VAN,LW
8476947,2019020193,1,0,14,6,0.0,0.0,N. Prokhorkin,LAK,LW
8477960,2019020193,1,1,8,2,0.0,0.0,A. Kempe,LAK,LW
8478455,2019020193,1,0,1,0,0.0,0.0,A. Wagner,LAK,LW
